year_month,permno,ind_label,weight,tau,ur,industry_ppt,stock_demand_elasticity
199903,600666,C,0.017921009096787337,18.468670838178948,0.0009703464452753433,0.032972112641174285,34.9797324983431
199903,600667,E,0.048824644167981504,79.58540671189215,0.0006134873990747078,0.07599102238748476,124.86729132839272
199903,600669,C,0.1539565036068031,43.05249095770161,0.003576018487712196,0.032972112641174285,10.2203417724131
199903,600672,A,0.06306898690329112,49.919695551982734,0.0012634088851286296,0.09303425598130642,74.63748749624668
199903,600679,C,0.13969040814886757,118.14675461889883,0.0011823465536523728,0.032972112641174285,28.88701209414492
199903,600683,K,0.04650763899047322,28.963722170488136,0.0016057203807133954,0.05207831028460895,33.432988277492875
199903,600691,C,0.020718369316770523,99.35330702609075,0.00020853225661959858,0.032972112641174285,159.11516729194332
199903,600699,C,0.05955380465054634,36.21991325967327,0.001644228251558313,0.032972112641174285,21.053245411593586
199903,600801,C,0.0006646132637527475,92.73006347004363,7.1671822371549465e-06,0.032972112641174285,4601.428948247694
199903,600807,K,0.01965738738738651,69.25615374688758,0.0002838359672590095,0.05207831028460895,184.48030655708197
199903,600809,C,0.05332797756316867,66.63576021245565,0.0008002906756543693,0.032972112641174285,42.20017094315657
199903,600818,C,0.13197228523570345,68.00354156486264,0.0019406678269811375,0.032972112641174285,17.990085671933365
199903,600830,L,0.040429339447535115,28.54682692372552,0.001416246350445833,0.03750728078520929,27.48358512867626
199904,600613,C,0.16743402054729556,78.02310305793894,0.0021459543902395324,0.032972112641174285,16.364777924051744
199904,600615,C,0.06373096137374473,86.255526478562,0.0007388623543974827,0.032972112641174285,45.625514407297054
199904,600627,C,0.08484291759705746,164.36725300682102,0.0005161789592817287,0.032972112641174285,64.87728916160302
199904,600636,I,0.0728386391275036,173.8182097218802,0.00041905068084667246,0.0592140166300197,142.3051435935637
199904,600646,I,0.047883990428203176,37.78098271600397,0.0012674098709433406,0.0592140166300197,47.720495072321285
199904,600657,K,0.10722916815739185,44.78964585512344,0.0023940615316369158,0.05207831028460895,22.753121044053085
199904,600667,E,0.03858206262874005,77.13260697406193,0.0005002043123178034,0.07599102238748476,152.91996653400315
199904,600669,C,0.13193264319304548,41.828140756799506,0.0031541598743328974,0.032972112641174285,11.453532463425896
199904,600672,A,0.057234153759447015,48.940771826293975,0.001169457522300401,0.09303425598130642,80.55334350092669
199904,600679,C,0.22705217080236703,118.77275832316894,0.001911651914192146,0.032972112641174285,18.247968835952086
199904,600683,K,0.046591290009789184,28.8715132262761,0.0016137460355692833,0.05207831028460895,33.271689061802846
199904,600699,C,0.023983201870613504,35.369639052371845,0.0006780731303223526,0.032972112641174285,49.62618966408462
199904,600809,C,0.027094937576779134,62.50057391103893,0.0004335150204435738,0.032972112641174285,77.05760143544076
199904,600818,C,0.1258534483719154,67.70863049997487,0.0018587504641961721,0.032972112641174285,18.738859129449242
199904,600830,L,0.04756273322173769,28.57411542212772,0.0016645391298764488,0.03750728078520929,23.53313251217668
199904,600844,C,0.0057595557066644695,48.40053617108385,0.00011899776660130114,0.032972112641174285,278.08177710298105
199905,600613,C,0.17151672023745124,93.06158347924325,0.001843045366573919,0.032972112641174285,18.890016837983175
199905,600615,C,0.04613340992324149,86.93571802766269,0.0005306611709189769,0.032972112641174285,63.13402157175841
199905,600627,C,0.029258843534163914,163.064971450592,0.0001794305869242385,0.032972112641174285,184.7597101273274
199905,600636,I,0.06592543945312859,177.90893290701837,0.00037055721922397007,0.0592140166300197,160.79722849288197
199905,600646,I,0.040060659072495584,37.621290633302124,0.0010648401051141544,0.0592140166300197,56.608364434838556
199905,600657,K,0.11397440877326649,44.43468020395776,0.0025649877134282803,0.05207831028460895,21.30353206448804
199905,600667,E,0.04523295580026621,78.28045513643956,0.0005778320491548888,0.07599102238748476,132.51057041336804
199905,600669,C,0.12756006891123195,42.09886352543738,0.0030300121720425155,0.032972112641174285,11.881841645853177
199905,600672,A,0.05455138236699842,48.85567560826707,0.0011165822944380194,0.09303425598130642,84.32055455718198
199905,600679,C,0.21521380176686572,120.4502201873558,0.0017867447766563543,0.032972112641174285,19.453733891908744
199905,600683,K,0.03375143597498185,29.108760528635397,0.0011594940960051967,0.05207831028460895,45.91468345033776
199905,600699,C,0.017287668050977093,35.285501786539534,0.0004899368628951133,0.032972112641174285,68.2986973185421
199905,600809,C,0.0011757421264309768,63.525337115314535,1.850823907154885e-05,0.032972112641174285,1782.4829662460718
199905,600818,C,0.09508869734744722,68.24978837181548,0.0013932453069219358,0.032972112641174285,24.665690799288463
199905,600830,L,0.11209866311597648,88.21581669960196,0.0012707320218742846,0.03750728078520929,30.516278916059253
199905,600855,C,0.05889840706366907,41.98761983121099,0.0014027565101436793,0.032972112641174285,24.50522874265404
199905,600857,F,0.1600594285736325,55.6445185413469,0.0028764635362007788,0.05347575098661024,19.59079745444672
199906,600613,C,0.05696795981835931,91.5582304534782,0.0006222046836882173,0.032972112641174285,53.99238900891398
199906,600615,C,0.10022198865569076,88.37422737199648,0.0011340635345395793,0.032972112641174285,30.074308129094987
199906,600636,I,0.04107618530562938,182.69126682088307,0.00022483934793611076,0.0592140166300197,264.3614497354158
199906,600646,I,0.0536974143920549,36.313510911673184,0.0014787172334469472,0.0592140166300197,41.044178353145675
199906,600647,F,0.002037502727616526,41.987470951381894,4.8526445662226e-05,0.05347575098661024,1102.9919191863846
199906,600657,K,0.0909977295532106,44.96886064643246,0.002023572050639219,0.05207831028460895,26.735831975025608
199906,600667,E,0.06612968590161464,79.26087346787959,0.0008343295122581969,0.07599102238748476,92.08034807711333
199906,600669,C,0.1117623966635642,42.98801655592829,0.0025998500423521295,0.032972112641174285,13.682313250399567
199906,600677,F,0.002821561056599828,121.97985976957939,2.3131368259725597e-05,0.05347575098661024,2312.8282665413158
199906,600679,C,0.15539390215500198,124.86187101009753,0.0012445264587011941,0.032972112641174285,27.493701608870943
199906,600683,K,0.03257090573251606,29.588007197346304,0.0011008144453688415,0.05207831028460895,48.30889070697057
199906,600686,C,0.009592505490802641,144.8614525395276,6.6218482022919e-05,0.032972112641174285,498.9291526157644
199906,600691,C,0.05713286067905897,100.58620976167242,0.0005679989415490332,0.032972112641174285,59.04960226026746
199906,600806,C,0.002283106175463863,70.16071583392757,3.254109010044939e-05,0.032972112641174285,1014.2454856120183
199906,600807,K,0.016874861421730766,69.67353343665798,0.00024219901861403573,0.05207831028460895,216.0227964697085
199906,600809,C,0.039116578217166686,64.22551887485115,0.000609050403989552,0.032972112641174285,55.136919416180056
199906,600818,C,0.14726970911349851,67.06423598602694,0.002195950001490849,0.032972112641174285,16.014965103389986
199906,600830,L,0.06476201237748946,93.1177388047193,0.0006954852341647203,0.03750728078520929,54.92965794630513
199906,600844,C,0.004376933346321491,46.597776597329705,9.393008992991978e-05,0.032972112641174285,352.0282239245637
199906,600855,C,0.07036116176037008,41.450793252303406,0.0016974623701914349,0.032972112641174285,20.424355567573368
199906,600857,F,0.13955089461671896,57.19677455084226,0.0024398385348228346,0.05347575098661024,22.91774177814324
199907,600613,C,0.12581370391169483,92.79233891569082,0.001355863052724714,0.032972112641174285,25.318173266034663
199907,600615,C,0.22242819394343077,85.55330817261236,0.0025998783529756634,0.032972112641174285,13.682175150016693
199907,600636,I,0.09448746180712263,177.79719741134562,0.0005314339212474739,0.0592140166300197,112.42310316026173
199907,600679,C,0.19696176873185858,126.04237190573389,0.0015626631406077058,0.032972112641174285,22.099949044905305
199907,600683,K,0.009135545608883725,29.50063211728772,0.00030967287658660667,0.05207831028460895,169.17201060243366
199907,600686,C,0.10409247078609218,138.0277080963571,0.0007541418474718516,0.032972112641174285,44.72136720924371
199907,600691,C,0.04620918532590258,106.37654208531094,0.0004343926247277726,0.032972112641174285,76.90394211190261
199907,600809,C,0.019253025649268684,58.801305363544316,0.00032742514014332056,0.032972112641174285,101.70122479520579
199907,600817,C,0.09998450977412575,99.98756184809335,0.0009999694754636358,0.032972112641174285,33.97311913034822
199907,600818,C,0.1757449734598842,66.73462571694525,0.002633490059647687,0.032972112641174285,13.520310270540893
199907,600830,L,0.04605792500873685,105.02199486382986,0.00043855503857506185,0.03750728078520929,86.5246833033242
199907,600844,C,0.0062036494536215885,45.64230209702506,0.00013591885528547735,0.032972112641174285,243.5867446567385
199907,600845,I,0.002576367465840168,99.91080395983236,2.5786675351706287e-05,0.0592140166300197,2297.3028704707194
199907,600849,F,0.05746274021675752,51.88731890881018,0.0011074524840596585,0.05347575098661024,49.28717417345149
199908,600613,C,0.12072302837179343,92.61912770226672,0.0013034351690276056,0.032972112641174285,26.296319621153298
199908,600615,C,0.21915493480758896,85.39849950227006,0.0025662621250360893,0.032972112641174285,13.8483027199377
199908,600636,I,0.07671700633951581,174.0276057253212,0.00044083239564074174,0.0592140166300197,135.32319678764355
199908,600679,C,0.18888074627907167,126.64945320946968,0.0014913664567242594,0.032972112641174285,23.108659137739036
199908,600683,K,0.00326760442261192,29.317498745261204,0.00011145577086926921,0.05207831028460895,468.2553953773611
199908,600686,C,0.1128292089182847,146.28513070187884,0.0007712964973058301,0.032972112641174285,43.74894642507416
199908,600691,C,0.0653387318276033,93.68468175132996,0.0006974323934945293,0.032972112641174285,48.27642843769476
199908,600695,J,0.012984628299317005,90.69874730758612,0.00014316215697315326,0.037236519557928734,261.10029707020675
199908,600809,C,0.025856313400732956,59.51805667826447,0.0004344280516500042,0.032972112641174285,76.89775226517412
199908,600817,C,0.10252066703611872,98.83657612958758,0.0010372745703139373,0.032972112641174285,32.78725632037338
199908,600818,C,0.1842110190997241,66.37484746946635,0.002775313633443219,0.032972112641174285,12.880499646545216
199908,600830,L,0.057156356326300985,104.2998205101536,0.0005480005243224442,0.03750728078520929,69.44387755209512
199908,600844,C,0.004749253180410267,45.8310207881723,0.00010362529786017587,0.032972112641174285,319.1859383957029
199908,600849,F,0.056762379823842836,52.11769263874028,0.0010891192021354002,0.05347575098661024,50.09999831217932
199909,600613,C,0.11911583658348465,118.4131834850281,0.001005933909365298,0.032972112641174285,33.777613254908864
199909,600615,C,0.21036872313777555,84.93480428251505,0.0024768259009349683,0.032972112641174285,14.312244768083117
199909,600636,I,0.04185632604254123,179.2932333218236,0.0002334517888213379,0.0592140166300197,254.64558964821876
199909,600679,C,0.175749396181401,128.34413046253383,0.0013693606053352453,0.032972112641174285,25.078473203267077
199909,600683,K,0.01833153414073937,29.67418114179852,0.0006177604043441624,0.05207831028460895,85.30179389677336
199909,600686,C,0.0797161091203874,143.2792571773124,0.0005563688051630273,0.032972112641174285,60.263050579395426
199909,600691,C,0.01110317831939168,92.61894580409502,0.00011988020618240257,0.032972112641174285,276.04217494425967
199909,600692,K,0.025246310384650264,90.02337118667172,0.00028044173476129573,0.05207831028460895,186.70099892206332
199909,600809,C,0.03170714566569541,59.630805067978514,0.0005317242594586738,0.032972112641174285,63.009795593569145
199909,600817,C,0.12209605015567075,112.50488980020948,0.0010852510532874937,0.032972112641174285,31.382013950867503
199909,600818,C,0.18803071517382175,69.94694387088276,0.002688190573714178,0.032972112641174285,13.265541350968238
199909,600830,L,0.043507931778227864,106.74248490515662,0.00040759714200850537,0.03750728078520929,93.02047050768236
199909,600844,C,0.025860820279384626,48.303379319496045,0.0005353832515181142,0.032972112641174285,62.58599946427107
199909,600845,I,0.051850556507526846,119.63547579951683,0.0004334045245443514,0.0592140166300197,137.62528487046328
199909,600849,F,0.012874813571125883,53.79017006106437,0.00023935253516599726,0.05347575098661024,224.41836049291646
199910,600613,C,0.12830516441800682,119.21868274025385,0.0010762169273212825,0.032972112641174285,31.637050769348413
199910,600615,C,0.21395284120334554,88.5413926301623,0.0024164160382819737,0.032972112641174285,14.64504792172164
199910,600636,I,0.0037706049626259537,174.56666503901798,2.1599799490831615e-05,0.0592140166300197,2742.4151068927304
199910,600679,C,0.17999733617170235,130.12715086989533,0.0013832419673252402,0.032972112641174285,24.836836518871745
199910,600683,K,0.019370641126924514,29.759199938789386,0.0006509126981493884,0.05207831028460895,81.0081338598447
199910,600686,C,0.09212598055030492,142.1242916502884,0.0006482071395436783,0.032972112641174285,51.86662986215461
199910,600691,C,0.005503435091588044,92.91402295031257,5.923147999447945e-05,0.032972112641174285,557.6653516719047
199910,600692,K,0.018138923480687207,106.31036970427944,0.00017062233468986834,0.05207831028460895,306.2256340253993
199910,600809,C,0.04885458954935032,57.14737673900759,0.0008548877015382442,0.032972112641174285,39.568940203310724
199910,600817,C,0.1179788416312326,112.84672888008213,0.0010454786133553252,0.032972112641174285,32.537816479434866
199910,600818,C,0.19161069858088792,69.96642835927814,0.0027386091168891103,0.032972112641174285,13.039729378622882
199910,600830,L,0.04770915380522976,111.55750944073974,0.0004276642069584142,0.03750728078520929,88.702641874017
199910,600844,C,0.027088267499940477,49.92574879430063,0.0005425710811378515,0.032972112641174285,61.77012540371099
199910,600845,I,0.05832290937248805,120.18345513803924,0.0004852823486019773,0.0592140166300197,123.01972068550616
199910,600849,F,0.006789314264036526,54.61679575869186,0.00012430817607889523,0.05347575098661024,431.1869166889758
199911,600613,C,0.13423207809843327,119.5539839266889,0.0011227737770808629,0.032972112641174285,30.36665721468806
199911,600615,C,0.21321663750150283,87.46715898657932,0.002437676494491128,0.032972112641174285,14.526041177197841
199911,600636,I,0.011250365141119274,170.59770019530046,6.59467573609717e-05,0.0592140166300197,898.9064172314173
199911,600679,C,0.19201079466464566,128.20973463336765,0.001497630388314315,0.032972112641174285,23.016188305504834
199911,600683,K,0.02451561199780156,30.11267816955104,0.0008141292468164107,0.05207831028460895,64.96811131433633
199911,600686,C,0.06466741671400314,146.43569717119203,0.00044160964821578365,0.032972112641174285,75.66347887640156
199911,600692,K,0.01999424245489609,106.21767115222832,0.00018823838103398892,0.05207831028460895,277.6614863480234
199911,600809,C,0.05843367863998737,58.398583407194344,0.0010006009603443344,0.032972112641174285,33.95230960984454
199911,600817,C,0.11939095579951345,111.41521911177715,0.001071585702126876,0.032972112641174285,31.769459293579093
199911,600818,C,0.1887061296378839,69.7763684106781,0.0027044418323296632,0.032972112641174285,13.191836499131288
199911,600830,L,0.049552026704396,110.10983789309613,0.00045002360962973414,0.03750728078520929,84.3451400829151
199911,600844,C,0.02717950964842992,49.846960111499484,0.0005452591208698345,0.032972112641174285,61.470538463574755
199911,600845,I,0.04896446221500395,115.06021559071917,0.0004255551057645807,0.0592140166300197,140.14535586086282
199911,600849,F,0.006849819550686711,54.480046190870276,0.00012573079557767698,0.05347575098661024,426.3194353929997
199912,600613,C,0.13630630471570185,119.42150056107478,0.001141388310105782,0.032972112641174285,29.88772589419501
199912,600615,C,0.21005110599886717,85.28675734732569,0.0024628806690755686,0.032972112641174285,14.38762086818856
199912,600636,I,0.011945683242189089,173.81709653936724,6.872559420231457e-05,0.0592140166300197,862.6006499078834
199912,600679,C,0.2009344349054274,131.3194519674236,0.001530119353188233,0.032972112641174285,22.54871943320758
199912,600683,K,0.02244312310880894,30.256313789552163,0.0007417666033249165,0.05207831028460895,71.20848613454905
199912,600686,C,0.04780060812333272,150.8803224687534,0.0003168114127886491,0.032972112641174285,105.0748890671139
199912,600692,K,0.01742261956362357,105.78657650307542,0.00016469593912151097,0.05207831028460895,317.2088304204399
199912,600695,J,0.0032142943409536767,95.88288328010992,3.352312979120075e-05,0.037236519557928734,1111.7709748420534
199912,600809,C,0.05876934591894628,57.80840649236414,0.0010166228319528072,0.032972112641174285,33.43298458862951
199912,600817,C,0.12064882980420971,112.15624000497778,0.0010757210637487046,0.032972112641174285,31.651173201231266
199912,600818,C,0.18939506555807964,69.52393877839776,0.002724170535874872,0.032972112641174285,13.103542053245663
199912,600830,L,0.05636607818608598,110.37393739706208,0.0005106828615102602,0.03750728078520929,74.44534859518822
199912,600844,C,0.027650221685411175,49.85814610342999,0.0005545778141860951,0.032972112641174285,60.45443866982769
199912,600845,I,0.04795228269750851,115.51590375510406,0.0004151141196901188,0.0592140166300197,143.6451518301106
199912,600849,F,0.005124942494314442,54.180757200310005,9.458971707182267e-05,0.05347575098661024,566.3442323546195
200001,600613,C,0.14928427234834307,118.2584661668302,0.0012623558987966577,0.032972112641174285,27.119506133416884
200001,600615,C,0.2085353113272874,84.57110803465446,0.0024657984999065696,0.032972112641174285,14.371779016989269
200001,600679,C,0.22459660589372935,124.43727473027973,0.0018048981414977704,0.032972112641174285,19.268129310506588
200001,600683,K,0.020184488498828822,30.37014483602607,0.0006646161421951901,0.05207831028460895,79.35847939623794
200001,600686,C,0.042692713184827286,148.17384283782062,0.00028812584169498365,0.032972112641174285,115.43649916024988
200001,600692,K,0.008641160863941538,105.48545475808682,8.191803205246249e-05,0.05207831028460895,636.7368332683653
200001,600695,J,0.02542088034598761,95.71853494114922,0.00026557949681968256,0.037236519557928734,141.2085627988473
200001,600809,C,0.05073519628020096,57.52515996417816,0.0008819653228568958,0.032972112641174285,38.38481750548849
200001,600817,C,0.129016862863881,110.28172853531986,0.001169884300666913,0.032972112641174285,29.18407993198811
200001,600818,C,0.18827630595428366,68.58313227128546,0.0027452275759226527,0.032972112641174285,13.010702839487752
200001,600830,L,0.03077223817972142,108.45076980162739,0.00028374384281465616,0.03750728078520929,133.1871178353969
200001,600844,C,0.030419015647618973,49.00360858031081,0.0006207505228470265,0.032972112641174285,54.116528182610494
200001,600845,I,0.03732275445744567,110.86427806873431,0.0003366526631265851,0.0592140166300197,176.89053382225757
200001,600849,F,0.005973097863713535,53.96602908223297,0.00011068255280765201,0.05347575098661024,484.1452621041571
200002,600613,C,0.15262117176216106,119.09512300444887,0.0012815064791230771,0.032972112641174285,26.729181380133788
200002,600615,C,0.21175978881937435,84.37629751502473,0.002509707051102434,0.032972112641174285,14.137833209135183
200002,600636,I,8.130919118877223e-06,169.25230662506357,4.8040226340248666e-08,0.0592140166300197,1232593.3739541064
200002,600679,C,0.23032362884701651,127.90230745359402,0.0018007777453943384,0.032972112641174285,19.309928987907377
200002,600683,K,0.022213994566451907,30.26003690787746,0.0007341033533461765,0.05207831028460895,71.94138726819125
200002,600686,C,0.04411197650036139,148.92003110368574,0.00029621251200013767,0.032972112641174285,112.31235618149364
200002,600692,K,0.010874867121532922,105.55647424275777,0.0001030241602852612,0.05207831028460895,506.4960908238468
200002,600695,J,0.03133643240909477,98.03132422081427,0.0003196573407343745,0.037236519557928734,117.4888610797496
200002,600809,C,0.04559807613316315,57.604579074660016,0.0007915703380813614,0.032972112641174285,42.65405277955887
200002,600817,C,0.12885278626775928,111.7297294716507,0.0011532542580840422,0.032972112641174285,29.59049720393183
200002,600818,C,0.1848982758162184,65.43863017906352,0.002825521795157853,0.032972112641174285,12.669388888692765
200002,600830,L,0.03876796961863307,109.22788078437797,0.00035492741725130816,0.03750728078520929,106.67591840517655
200002,600844,C,0.0328877390989763,48.653076017774424,0.0006759642306472344,0.032972112641174285,49.77789555462654
200002,600845,I,0.038517894766398275,114.1978275007375,0.00033729095911346933,0.0592140166300197,176.55767514687307
200003,600613,C,0.1530205508067592,117.80193967859051,0.0012989646114848256,0.032972112641174285,26.383380231955968
200003,600615,C,0.22065076561441718,77.31029166852697,0.002854093043141941,0.032972112641174285,12.55257104192959
200003,600679,C,0.23883466784078247,117.39811911060602,0.002034399440554628,0.032972112641174285,17.207295373707566
200003,600683,K,0.0321370423091903,28.896127118284472,0.001112157424337156,0.05207831028460895,47.82638369801607
200003,600686,C,0.027214022964071764,146.00525240018447,0.0001863907120921999,0.032972112641174285,177.8978307506241
200003,600692,K,0.009016521102256252,103.79428221063925,8.686915030596964e-05,0.05207831028460895,600.5029317217821
200003,600695,J,0.03105356265315653,94.86642938017141,0.0003273398488385315,0.037236519557928734,114.75492378960733
200003,600809,C,0.030573459234204042,56.125686913484266,0.0005447320276245693,0.032972112641174285,61.529050926116554
200003,600817,C,0.05812375634188596,17.794769294425663,0.003266339415824494,0.032972112641174285,11.09451512645431
200003,600818,C,0.19500902818398286,64.5130985696875,0.0030227819234776446,0.032972112641174285,11.907870126218231
200003,600830,L,0.029901426124941937,104.36071948205748,0.00028651993080675177,0.03750728078520929,131.9063585196337
200003,600844,C,0.04491170593433184,47.9369614557706,0.0009368909620141436,0.032972112641174285,36.193116358268945
200003,600845,I,0.05665881798500469,108.331858206601,0.0005230115953236025,0.0592140166300197,114.21740695515989
200004,600613,C,0.07645411917785949,139.87276787418085,0.000546597599660228,0.032972112641174285,61.32246146282049
200004,600615,C,0.2481372214571935,75.73078602941146,0.003276569998373248,0.032972112641174285,11.062996565781988
200004,600616,C,0.059324716825718944,99.83506152396194,0.000594227277673186,0.032972112641174285,56.48737642991262
200004,600636,I,0.0640048029487343,169.21482541675016,0.00037824583508625967,0.0592140166300197,157.54902483332256
200004,600637,I,0.006140766408793937,34.626309722615716,0.00017734394620698424,0.0592140166300197,334.8936450692767
200004,600669,C,0.0028175507479815715,39.3993921846911,7.151254351269789e-05,0.032972112641174285,462.0675417427951
200004,600679,C,0.19213610594016553,111.97399833849802,0.0017158993051166844,0.032972112641174285,20.215645430273145
200004,600683,K,0.04987865102942501,28.880809920605675,0.001727051670868757,0.05207831028460895,31.154459859566362
200004,600686,C,0.02472149603145893,154.80761362024188,0.00015969173255330426,0.032972112641174285,207.47351064444345
200004,600692,K,0.09447309831075172,105.42392677542469,0.0008961257771397516,0.05207831028460895,59.11495619602882
200004,600695,J,0.023526006848248127,99.58529202557038,0.0002362397736626347,0.037236519557928734,158.6217204267425
200004,600809,C,0.026646801207463638,60.744546447346615,0.0004386698521250972,0.032972112641174285,76.1638447033545
200004,600817,C,0.06387771402260406,17.875735148534798,0.003573431441662407,0.032972112641174285,10.22701699457685
200004,600818,C,0.05121974835464836,29.95084337183896,0.0017101270811895506,0.032972112641174285,20.28050435774583
200004,600825,R,0.009182010978473971,79.3928253459031,0.00011565290614698837,0.03962482227216436,343.61847447052844
200004,600830,L,0.021814089492645187,110.93509845536639,0.00019663830290304258,0.03750728078520929,191.7424964082567
200004,600844,C,0.05963032982855382,49.28039545724657,0.0012100213335399547,0.032972112641174285,28.24919943742922
200004,600845,I,0.06329152223217624,117.96462160333567,0.000536529693156635,0.0592140166300197,111.36484538560796
200005,600613,C,0.07404261113714322,138.96417248639315,0.0005328179905104188,0.032972112641174285,62.88250627496322
200005,600615,C,0.25918749262271484,76.10517697893022,0.0034056486419376058,0.032972112641174285,10.681595521966461
200005,600616,C,0.05594442382403552,98.41638553750715,0.000568446235029783,0.032972112641174285,59.003924750151185
200005,600617,D,0.005529683067876215,59.773561122551705,9.251051742657416e-05,0.03967435501793047,429.86318357715504
200005,600636,I,0.06254478187642677,165.6206278792171,0.0003776388405074704,0.0592140166300197,157.80065257707076
200005,600669,C,0.003160635856234465,38.929172926134235,8.118939136548268e-05,0.032972112641174285,407.11355851587575
200005,600679,C,0.1884078160795657,111.056624062114,0.0016965022813424362,0.032972112641174285,20.435348247857096
200005,600683,K,0.047430413920107356,28.8882313084012,0.001641859392974113,0.05207831028460895,32.71910488039585
200005,600686,C,0.006252100627584837,154.9900028615101,4.033873483550642e-05,0.032972112641174285,818.3809311478955
200005,600692,K,0.09032687260510776,102.87302833119593,0.0008780423213974388,0.05207831028460895,60.311845244229545
200005,600695,J,0.024809664811196848,99.03359560498491,0.0002505176618059502,0.037236519557928734,149.63830074692282
200005,600809,C,0.04148847039189616,59.381775550791296,0.0006986734567478474,0.032972112641174285,48.19245066880219
200005,600817,C,0.06619299318134977,17.84940589393977,0.00370841436262165,0.032972112641174285,9.891161940669642
200005,600818,C,0.04941277529104984,29.164438440711358,0.0016942817325799537,0.032972112641174285,20.460820480526735
200005,600825,R,0.008621624903092385,77.88704240535093,0.00011069395674600773,0.03962482227216436,358.9673492301418
200005,600830,L,0.030669301301043412,111.68890624382252,0.00027459577081085187,0.03750728078520929,137.59089021820807
200005,600844,C,0.06400040880558594,48.4700478827573,0.0013204115036237337,0.032972112641174285,25.971088596763742
200005,600845,I,0.0458619220809812,121.79148373557715,0.0003765609932181509,0.0592140166300197,158.24947006318197
200006,600613,C,0.05156474887180351,139.97146851346906,0.0003683947122898234,0.032972112641174285,90.50213328587212
200006,600615,C,0.2361374607578992,78.06581516258575,0.0030248510217449408,0.032972112641174285,11.900408781836045
200006,600616,C,0.045931492747070694,99.04073995927459,0.00046376362662433316,0.032972112641174285,72.09680610610499
200006,600617,D,0.0009199798554599562,60.118243428239985,1.530283992009993e-05,0.03967435501793047,2593.613869391597
200006,600636,I,0.027003735198362713,166.91380690760997,0.00016178251337416205,0.0592140166300197,367.00999326220534
200006,600668,C,0.015265738231136344,60.65547063265425,0.0002516794952196437,0.032972112641174285,132.00833904803858
200006,600676,G,0.01743664800705616,90.19877484620824,0.00019331357922306813,0.03385221590537266,176.11556115936355
200006,600677,F,0.007424909625963254,67.68349604505376,0.00010970044486208036,0.05347575098661024,488.4706848622357
200006,600679,C,0.2036786107745512,109.94366528481196,0.001852572499260566,0.032972112641174285,18.798014735906282
200006,600683,K,0.06337553658586025,28.80211374721645,0.0022003779702448093,0.05207831028460895,24.667892966050207
200006,600692,K,0.052707863027267855,105.11325175157064,0.000501438801948968,0.05207831028460895,104.8577590768674
200006,600695,J,0.07723109250643553,106.53470272775267,0.0007249383583844793,0.037236519557928734,52.365083840935235
